OBJECTID,stop_UID,stop_agency,stop_id,route_id
6075,MTS_40936,MTS,40936,838
6076,MTS_40937,MTS,40937,838
6077,MTS_40938,MTS,40938,838
6078,MTS_40939,MTS,40939,838
6079,MTS_40940,MTS,40940,838
6080,MTS_40941,MTS,40941,838
6081,MTS_40942,MTS,40942,838
6082,MTS_40943,MTS,40943,838
6083,MTS_40943,MTS,40943,888
6084,MTS_40944,MTS,40944,838
6085,MTS_40944,MTS,40944,888
6086,MTS_40948,MTS,40948,944
6087,MTS_40948,MTS,40948,945
6088,MTS_40951,MTS,40951,944
6089,MTS_40951,MTS,40951,945
6090,MTS_40955,MTS,40955,834
6091,MTS_40957,MTS,40957,833
6092,MTS_40959,MTS,40959,856
6093,MTS_40960,MTS,40960,894
6094,MTS_40965,MTS,40965,838
6095,MTS_40966,MTS,40966,838
6096,MTS_40967,MTS,40967,838
6097,MTS_40969,MTS,40969,838
6098,MTS_40970,MTS,40970,838
6099,MTS_40971,MTS,40971,838
6100,MTS_40972,MTS,40972,838
6101,MTS_40972,MTS,40972,888
6102,MTS_40973,MTS,40973,838
6103,MTS_40973,MTS,40973,888
6104,MTS_40974,MTS,40974,838
6105,MTS_40974,MTS,40974,888
6106,MTS_40979,MTS,40979,944
6107,MTS_40981,MTS,40981,856
6108,MTS_40983,MTS,40983,115
6109,MTS_40983,MTS,40983,854
6110,MTS_40987,MTS,40987,832
6111,MTS_40987,MTS,40987,833
6112,MTS_40988,MTS,40988,855
6113,MTS_40989,MTS,40989,855
6114,MTS_40991,MTS,40991,833
6115,MTS_40993,MTS,40993,816
6116,MTS_40993,MTS,40993,856
6117,MTS_40999,MTS,40999,838
6118,MTS_41001,MTS,41001,838
6119,MTS_41002,MTS,41002,838
6120,MTS_41003,MTS,41003,838
6121,MTS_41004,MTS,41004,838
6122,MTS_41004,MTS,41004,888
6123,MTS_41005,MTS,41005,838
6124,MTS_41005,MTS,41005,888
6125,MTS_41006,MTS,41006,838
6126,MTS_41006,MTS,41006,888
6127,MTS_41007,MTS,41007,838
6128,MTS_41007,MTS,41007,888
6129,MTS_41011,MTS,41011,848
6130,MTS_41014,MTS,41014,864
6131,MTS_41016,MTS,41016,848
6132,MTS_41017,MTS,41017,864
6133,MTS_41019,MTS,41019,945
6134,MTS_41019,MTS,41019,946
6135,MTS_41024,MTS,41024,945
6136,MTS_41024,MTS,41024,946
6137,MTS_41027,MTS,41027,832
6138,MTS_41029,MTS,41029,848
6139,MTS_41030,MTS,41030,848
6140,MTS_41031,MTS,41031,848
6141,MTS_41032,MTS,41032,864
6142,MTS_41032,MTS,41032,888
6143,MTS_41033,MTS,41033,864
6144,MTS_41037,MTS,41037,838
6145,MTS_41049,MTS,41049,917
6146,MTS_41050,MTS,41050,834
6147,MTS_41051,MTS,41051,834
6148,MTS_41052,MTS,41052,832
6149,MTS_41053,MTS,41053,832
6150,MTS_41054,MTS,41054,834
6151,MTS_41055,MTS,41055,834
6152,MTS_41056,MTS,41056,834
6153,MTS_41057,MTS,41057,834
6154,MTS_41059,MTS,41059,834
6155,MTS_41077,MTS,41077,833
6156,MTS_41078,MTS,41078,833
6157,MTS_41079,MTS,41079,833
6158,MTS_41080,MTS,41080,833
6159,MTS_41081,MTS,41081,833
6160,MTS_41084,MTS,41084,833
6161,MTS_41085,MTS,41085,833
6162,MTS_41087,MTS,41087,833
6163,MTS_41088,MTS,41088,833
6164,MTS_41089,MTS,41089,833
6165,MTS_41090,MTS,41090,833
6166,MTS_41091,MTS,41091,833
6167,MTS_41093,MTS,41093,833
6168,MTS_41094,MTS,41094,833
6169,MTS_41103,MTS,41103,848
6170,MTS_41104,MTS,41104,848
6171,MTS_41105,MTS,41105,848
6172,MTS_41106,MTS,41106,848
6173,MTS_41117,MTS,41117,851
6174,MTS_41118,MTS,41118,851
6175,MTS_41119,MTS,41119,851
6176,MTS_41120,MTS,41120,851
6177,MTS_41121,MTS,41121,851
6178,MTS_41124,MTS,41124,851
6179,MTS_41125,MTS,41125,851
6180,MTS_41126,MTS,41126,851
6181,MTS_41127,MTS,41127,851
6182,MTS_41128,MTS,41128,851
6183,MTS_41129,MTS,41129,851
6184,MTS_41131,MTS,41131,851
6185,MTS_41132,MTS,41132,851
6186,MTS_41133,MTS,41133,851
6187,MTS_41134,MTS,41134,851
6188,MTS_41134,MTS,41134,856
6189,MTS_41134,MTS,41134,936
6190,MTS_41134,MTS,41134,962
6191,MTS_41156,MTS,41156,864
6192,MTS_41156,MTS,41156,888
6193,MTS_41158,MTS,41158,838
6194,MTS_41158,MTS,41158,864
6195,MTS_41159,MTS,41159,833
6196,MTS_41162,MTS,41162,838
6197,MTS_41164,MTS,41164,833
6198,MTS_41165,MTS,41165,832
6199,MTS_41166,MTS,41166,832
6200,MTS_41167,MTS,41167,832
6201,MTS_41168,MTS,41168,832
6202,MTS_41172,MTS,41172,855
6203,MTS_41176,MTS,41176,945
6204,MTS_41197,MTS,41197,838
6205,MTS_41197,MTS,41197,864
6206,MTS_41232,MTS,41232,872
6207,MTS_41234,MTS,41234,894
6208,MTS_41235,MTS,41235,944
6209,MTS_41243,MTS,41243,945
6210,MTS_41243,MTS,41243,946
6211,MTS_41249,MTS,41249,815
6212,MTS_41249,MTS,41249,888
6213,MTS_41250,MTS,41250,815
6214,MTS_41250,MTS,41250,888
6215,MTS_41251,MTS,41251,815
6216,MTS_41251,MTS,41251,888
6217,MTS_41252,MTS,41252,815
6218,MTS_41252,MTS,41252,888
6219,MTS_41253,MTS,41253,815
6220,MTS_41253,MTS,41253,888
6221,MTS_41255,MTS,41255,815
6222,MTS_41255,MTS,41255,888
6223,MTS_41256,MTS,41256,815
6224,MTS_41256,MTS,41256,888
6225,MTS_41257,MTS,41257,815
6226,MTS_41257,MTS,41257,888
6227,MTS_41258,MTS,41258,815
6228,MTS_41258,MTS,41258,888
6229,MTS_41259,MTS,41259,815
6230,MTS_41259,MTS,41259,888
6231,MTS_41260,MTS,41260,815
6232,MTS_41260,MTS,41260,888
6233,MTS_41261,MTS,41261,815
6234,MTS_41261,MTS,41261,888
6235,MTS_41262,MTS,41262,815
6236,MTS_41263,MTS,41263,815
6237,MTS_41263,MTS,41263,864
6238,MTS_41265,MTS,41265,815
6239,MTS_41265,MTS,41265,864
6240,MTS_41265,MTS,41265,875
6241,MTS_41265,MTS,41265,888
6242,MTS_41266,MTS,41266,864
6243,MTS_41266,MTS,41266,875
6244,MTS_41266,MTS,41266,888
6245,MTS_41272,MTS,41272,815
6246,MTS_41273,MTS,41273,815
6247,MTS_41273,MTS,41273,888
6248,MTS_41274,MTS,41274,815
6249,MTS_41274,MTS,41274,888
6250,MTS_41275,MTS,41275,815
6251,MTS_41275,MTS,41275,888
6252,MTS_41276,MTS,41276,815
6253,MTS_41276,MTS,41276,888
6254,MTS_41277,MTS,41277,815
6255,MTS_41277,MTS,41277,888
6256,MTS_41278,MTS,41278,815
6257,MTS_41278,MTS,41278,888
6258,MTS_41279,MTS,41279,815
6259,MTS_41279,MTS,41279,888
6260,MTS_41280,MTS,41280,815
6261,MTS_41280,MTS,41280,888
6262,MTS_41281,MTS,41281,815
6263,MTS_41281,MTS,41281,888
6264,MTS_41282,MTS,41282,815
6265,MTS_41282,MTS,41282,888
6266,MTS_41284,MTS,41284,815
6267,MTS_41284,MTS,41284,872
6268,MTS_41284,MTS,41284,888
6269,MTS_41285,MTS,41285,815
6270,MTS_41285,MTS,41285,872
6271,MTS_41285,MTS,41285,888
6272,MTS_41286,MTS,41286,815
6273,MTS_41286,MTS,41286,872
6274,MTS_41286,MTS,41286,888
6275,MTS_41287,MTS,41287,815
6276,MTS_41287,MTS,41287,888
6277,MTS_41295,MTS,41295,874
6278,MTS_41302,MTS,41302,874
6279,MTS_50001,MTS,50001,962
6280,MTS_50001,MTS,50001,963
6281,MTS_50003,MTS,50003,962
6282,MTS_50003,MTS,50003,963
6283,MTS_50006,MTS,50006,968
6284,MTS_50008,MTS,50008,13
6285,MTS_50009,MTS,50009,962
6286,MTS_50009,MTS,50009,963
6287,MTS_50010,MTS,50010,962
6288,MTS_50010,MTS,50010,963
6289,MTS_50011,MTS,50011,13
6290,MTS_50012,MTS,50012,13
6291,MTS_50013,MTS,50013,967
6292,MTS_50025,MTS,50025,962
6293,MTS_50025,MTS,50025,963
6294,MTS_50026,MTS,50026,967
6295,MTS_50027,MTS,50027,961
6296,MTS_50029,MTS,50029,961
6297,MTS_50030,MTS,50030,968
6298,MTS_50031,MTS,50031,962
6299,MTS_50031,MTS,50031,963
6300,MTS_50032,MTS,50032,968
6301,MTS_50034,MTS,50034,968
6302,MTS_50035,MTS,50035,962
6303,MTS_50035,MTS,50035,963
6304,MTS_50037,MTS,50037,961
6305,MTS_50040,MTS,50040,13
6306,MTS_50041,MTS,50041,968
6307,MTS_50042,MTS,50042,967
6308,MTS_50043,MTS,50043,962
6309,MTS_50043,MTS,50043,963
6310,MTS_50047,MTS,50047,961
6311,MTS_50047,MTS,50047,968
6312,MTS_50049,MTS,50049,961
6313,MTS_50049,MTS,50049,968
6314,MTS_50050,MTS,50050,961
6315,MTS_50050,MTS,50050,968
6316,MTS_50051,MTS,50051,961
6317,MTS_50052,MTS,50052,932
6318,MTS_50052,MTS,50052,962
6319,MTS_50052,MTS,50052,963
6320,MTS_50053,MTS,50053,961
6321,MTS_50054,MTS,50054,967
6322,MTS_50058,MTS,50058,962
6323,MTS_50058,MTS,50058,963
6324,MTS_50060,MTS,50060,962
6325,MTS_50060,MTS,50060,963
6326,MTS_50062,MTS,50062,961
6327,MTS_50063,MTS,50063,962
6328,MTS_50063,MTS,50063,963
6329,MTS_50065,MTS,50065,13
6330,MTS_50066,MTS,50066,962
6331,MTS_50066,MTS,50066,963
6332,MTS_50067,MTS,50067,967
6333,MTS_50068,MTS,50068,13
6334,MTS_50070,MTS,50070,962
6335,MTS_50070,MTS,50070,963
6336,MTS_50071,MTS,50071,967
6337,MTS_50072,MTS,50072,962
6338,MTS_50072,MTS,50072,963
6339,MTS_50073,MTS,50073,961
6340,MTS_50073,MTS,50073,968
6341,MTS_50076,MTS,50076,962
6342,MTS_50076,MTS,50076,963
6343,MTS_50077,MTS,50077,967
6344,MTS_50078,MTS,50078,961
6345,MTS_50080,MTS,50080,961
6346,MTS_50081,MTS,50081,967
6347,MTS_50082,MTS,50082,13
6348,MTS_50083,MTS,50083,13
6349,MTS_50084,MTS,50084,961
6350,MTS_50085,MTS,50085,962
6351,MTS_50085,MTS,50085,963
6352,MTS_50086,MTS,50086,967
6353,MTS_50089,MTS,50089,961
6354,MTS_50089,MTS,50089,968
6355,MTS_50090,MTS,50090,962
6356,MTS_50090,MTS,50090,963
6357,MTS_50091,MTS,50091,961
6358,MTS_50091,MTS,50091,968
6359,MTS_50092,MTS,50092,963
6360,MTS_50093,MTS,50093,961
6361,MTS_50093,MTS,50093,968
6362,MTS_50095,MTS,50095,967
6363,MTS_50096,MTS,50096,932
6364,MTS_50099,MTS,50099,13
6365,MTS_50101,MTS,50101,13
6366,MTS_50101,MTS,50101,968
6367,MTS_50102,MTS,50102,13
6368,MTS_50102,MTS,50102,968
6369,MTS_50103,MTS,50103,968
6370,MTS_50108,MTS,50108,932
6371,MTS_50109,MTS,50109,932
6372,MTS_50110,MTS,50110,967
6373,MTS_50111,MTS,50111,932
6374,MTS_50112,MTS,50112,932
6375,MTS_50114,MTS,50114,955
6376,MTS_50115,MTS,50115,955
6377,MTS_50116,MTS,50116,961
6378,MTS_50117,MTS,50117,961
6379,MTS_50118,MTS,50118,961
6380,MTS_50121,MTS,50121,13
6381,MTS_50123,MTS,50123,13
6382,MTS_50127,MTS,50127,13
6383,MTS_50127,MTS,50127,967
6384,MTS_50128,MTS,50128,13
6385,MTS_50128,MTS,50128,968
6386,MTS_50129,MTS,50129,13
6387,MTS_50129,MTS,50129,968
6388,MTS_50130,MTS,50130,13
6389,MTS_50130,MTS,50130,968
6390,MTS_50132,MTS,50132,968
6391,MTS_50133,MTS,50133,968
6392,MTS_50139,MTS,50139,967
6393,MTS_50140,MTS,50140,13
6394,MTS_50140,MTS,50140,967
6395,MTS_50142,MTS,50142,932
6396,MTS_50144,MTS,50144,932
6397,MTS_50145,MTS,50145,967
6398,MTS_50147,MTS,50147,967
6399,MTS_50149,MTS,50149,961
6400,MTS_50156,MTS,50156,13
6401,MTS_50158,MTS,50158,968
6402,MTS_50159,MTS,50159,968
6403,MTS_50163,MTS,50163,932
6404,MTS_50164,MTS,50164,932
6405,MTS_50167,MTS,50167,955
6406,MTS_50168,MTS,50168,932
6407,MTS_50172,MTS,50172,13
6408,MTS_50173,MTS,50173,13
6409,MTS_50176,MTS,50176,13
6410,MTS_50177,MTS,50177,13
6411,MTS_50177,MTS,50177,968
6412,MTS_50178,MTS,50178,13
6413,MTS_50178,MTS,50178,968
6414,MTS_50179,MTS,50179,13
6415,MTS_50179,MTS,50179,968
6416,MTS_50180,MTS,50180,13
6417,MTS_50180,MTS,50180,968
6418,MTS_50181,MTS,50181,968
6419,MTS_50186,MTS,50186,962
6420,MTS_50186,MTS,50186,963
6421,MTS_50188,MTS,50188,13
6422,MTS_50188,MTS,50188,968
6423,MTS_50190,MTS,50190,962
6424,MTS_50190,MTS,50190,963
6425,MTS_50194,MTS,50194,967
6426,MTS_50197,MTS,50197,961
6427,MTS_50198,MTS,50198,955
6428,MTS_59003,MTS,59003,13
6429,MTS_59003,MTS,59003,967
6430,MTS_59005,MTS,59005,962
6431,MTS_59005,MTS,59005,963
6432,MTS_59009,MTS,59009,967
6433,MTS_59010,MTS,59010,967
6434,MTS_59013,MTS,59013,967
6435,MTS_59018,MTS,59018,968
6436,MTS_60004,MTS,60004,901
6437,MTS_60005,MTS,60005,901
6438,MTS_60020,MTS,60020,933
6439,MTS_60023,MTS,60023,933
6440,MTS_60024,MTS,60024,934
6441,MTS_60025,MTS,60025,932
6442,MTS_60026,MTS,60026,901
6443,MTS_60026,MTS,60026,933
6444,MTS_60028,MTS,60028,901
6445,MTS_60028,MTS,60028,933
6446,MTS_60029,MTS,60029,934
6447,MTS_60031,MTS,60031,901
6448,MTS_60031,MTS,60031,933
6449,MTS_60032,MTS,60032,901
6450,MTS_60032,MTS,60032,933
6451,MTS_60033,MTS,60033,901
6452,MTS_60033,MTS,60033,933
6453,MTS_60034,MTS,60034,934
6454,MTS_60035,MTS,60035,901
6455,MTS_60035,MTS,60035,933
6456,MTS_60036,MTS,60036,934
6457,MTS_60039,MTS,60039,933
6458,MTS_60040,MTS,60040,934
6459,MTS_60041,MTS,60041,901
6460,MTS_60041,MTS,60041,933
6461,MTS_60042,MTS,60042,934
6462,MTS_60044,MTS,60044,934
6463,MTS_60045,MTS,60045,932
6464,MTS_60047,MTS,60047,901
6465,MTS_60047,MTS,60047,932
6466,MTS_60048,MTS,60048,933
6467,MTS_60052,MTS,60052,906
6468,MTS_60055,MTS,60055,901
6469,MTS_60056,MTS,60056,901
6470,MTS_60057,MTS,60057,901
6471,MTS_60058,MTS,60058,904
6472,MTS_60061,MTS,60061,901
6473,MTS_60061,MTS,60061,929
6474,MTS_60066,MTS,60066,933
6475,MTS_60067,MTS,60067,934
6476,MTS_60068,MTS,60068,932
6477,MTS_60069,MTS,60069,934
6478,MTS_60070,MTS,60070,933
6479,MTS_60072,MTS,60072,934
6480,MTS_60073,MTS,60073,932
6481,MTS_60074,MTS,60074,934
6482,MTS_60077,MTS,60077,934
6483,MTS_60078,MTS,60078,934
6484,MTS_60079,MTS,60079,933
6485,MTS_60080,MTS,60080,704
6486,MTS_60080,MTS,60080,932
6487,MTS_60081,MTS,60081,901
6488,MTS_60081,MTS,60081,933
6489,MTS_60082,MTS,60082,901
6490,MTS_60082,MTS,60082,933
6491,MTS_60083,MTS,60083,901
6492,MTS_60083,MTS,60083,933
6493,MTS_60084,MTS,60084,933
6494,MTS_60086,MTS,60086,901
6495,MTS_60086,MTS,60086,932
6496,MTS_60087,MTS,60087,934
6497,MTS_60088,MTS,60088,933
6498,MTS_60089,MTS,60089,901
6499,MTS_60089,MTS,60089,932
6500,MTS_60090,MTS,60090,934
6501,MTS_60091,MTS,60091,933
6502,MTS_60094,MTS,60094,934
6503,MTS_60095,MTS,60095,934
6504,MTS_60098,MTS,60098,934
6505,MTS_60099,MTS,60099,933
6506,MTS_60100,MTS,60100,933
6507,MTS_60101,MTS,60101,933
6508,MTS_60102,MTS,60102,901
6509,MTS_60103,MTS,60103,901
6510,MTS_60105,MTS,60105,901
6511,MTS_60106,MTS,60106,901
6512,MTS_60108,MTS,60108,904
6513,MTS_60119,MTS,60119,901
6514,MTS_60119,MTS,60119,929
6515,MTS_60123,MTS,60123,901
6516,MTS_60130,MTS,60130,934
6517,MTS_60131,MTS,60131,934
6518,MTS_60132,MTS,60132,933
6519,MTS_60133,MTS,60133,933
6520,MTS_60134,MTS,60134,934
6521,MTS_60135,MTS,60135,901
6522,MTS_60137,MTS,60137,901
6523,MTS_60137,MTS,60137,934
6524,MTS_60138,MTS,60138,933
6525,MTS_60140,MTS,60140,901
6526,MTS_60140,MTS,60140,934
6527,MTS_60141,MTS,60141,933
6528,MTS_60143,MTS,60143,933
6529,MTS_60144,MTS,60144,901
6530,MTS_60144,MTS,60144,934
6531,MTS_60145,MTS,60145,933
6532,MTS_60146,MTS,60146,934
6533,MTS_60148,MTS,60148,704
6534,MTS_60148,MTS,60148,932
6535,MTS_60149,MTS,60149,933
6536,MTS_60151,MTS,60151,932
6537,MTS_60152,MTS,60152,901
6538,MTS_60152,MTS,60152,932
6539,MTS_60154,MTS,60154,934
6540,MTS_60155,MTS,60155,901
6541,MTS_60155,MTS,60155,932
6542,MTS_60156,MTS,60156,933
6543,MTS_60157,MTS,60157,933
6544,MTS_60158,MTS,60158,929
6545,MTS_60158,MTS,60158,934
6546,MTS_60159,MTS,60159,934
6547,MTS_60161,MTS,60161,901
6548,MTS_60162,MTS,60162,901
6549,MTS_60163,MTS,60163,901
6550,MTS_60164,MTS,60164,901
6551,MTS_60165,MTS,60165,904
6552,MTS_60166,MTS,60166,901
6553,MTS_60171,MTS,60171,933
6554,MTS_60173,MTS,60173,933
6555,MTS_60176,MTS,60176,934
6556,MTS_60178,MTS,60178,901
6557,MTS_60178,MTS,60178,933
6558,MTS_60181,MTS,60181,901
6559,MTS_60181,MTS,60181,934
6560,MTS_60182,MTS,60182,901
6561,MTS_60182,MTS,60182,934
6562,MTS_60183,MTS,60183,901
6563,MTS_60183,MTS,60183,934
6564,MTS_60184,MTS,60184,933
6565,MTS_60185,MTS,60185,933
6566,MTS_60186,MTS,60186,934
6567,MTS_60187,MTS,60187,934
6568,MTS_60188,MTS,60188,901
6569,MTS_60188,MTS,60188,934
6570,MTS_60189,MTS,60189,901
6571,MTS_60189,MTS,60189,934
6572,MTS_60190,MTS,60190,901
6573,MTS_60190,MTS,60190,934
6574,MTS_60191,MTS,60191,933
6575,MTS_60192,MTS,60192,932
6576,MTS_60193,MTS,60193,933
6577,MTS_60194,MTS,60194,901
6578,MTS_60194,MTS,60194,932
6579,MTS_60195,MTS,60195,933
6580,MTS_60196,MTS,60196,901
6581,MTS_60196,MTS,60196,932
6582,MTS_60197,MTS,60197,933
6583,MTS_60198,MTS,60198,934
6584,MTS_60202,MTS,60202,933
6585,MTS_60203,MTS,60203,934
6586,MTS_60204,MTS,60204,907
6587,MTS_60205,MTS,60205,907
6588,MTS_60208,MTS,60208,934
6589,MTS_60209,MTS,60209,901
6590,MTS_60209,MTS,60209,904
6591,MTS_60210,MTS,60210,901
6592,MTS_60210,MTS,60210,904
6593,MTS_60212,MTS,60212,904
6594,MTS_60220,MTS,60220,12
6595,MTS_60221,MTS,60221,901
6596,MTS_60222,MTS,60222,933
6597,MTS_60223,MTS,60223,933
6598,MTS_60225,MTS,60225,901
6599,MTS_60226,MTS,60226,929
6600,MTS_60228,MTS,60228,901
6601,MTS_60229,MTS,60229,933
6602,MTS_60230,MTS,60230,933
6603,MTS_60233,MTS,60233,932
6604,MTS_60235,MTS,60235,932
6605,MTS_60236,MTS,60236,932
6606,MTS_60239,MTS,60239,932
6607,MTS_60241,MTS,60241,932
6608,MTS_60245,MTS,60245,906
6609,MTS_60246,MTS,60246,906
6610,MTS_60247,MTS,60247,906
6611,MTS_60249,MTS,60249,906
6612,MTS_60250,MTS,60250,906
6613,MTS_60253,MTS,60253,901
6614,MTS_60253,MTS,60253,904
6615,MTS_60255,MTS,60255,901
6616,MTS_60255,MTS,60255,904
6617,MTS_60256,MTS,60256,901
6618,MTS_60256,MTS,60256,904
6619,MTS_60257,MTS,60257,901
6620,MTS_60257,MTS,60257,904
6621,MTS_60258,MTS,60258,901
6622,MTS_60258,MTS,60258,904
6623,MTS_60259,MTS,60259,901
6624,MTS_60259,MTS,60259,904
6625,MTS_60260,MTS,60260,901
6626,MTS_60260,MTS,60260,904
6627,MTS_60262,MTS,60262,904
6628,MTS_60263,MTS,60263,901
6629,MTS_60265,MTS,60265,904
6630,MTS_60266,MTS,60266,901
6631,MTS_60272,MTS,60272,901
6632,MTS_60278,MTS,60278,901
6633,MTS_60279,MTS,60279,929
6634,MTS_60280,MTS,60280,932
6635,MTS_60280,MTS,60280,962
6636,MTS_60280,MTS,60280,963
6637,MTS_60287,MTS,60287,932
6638,MTS_60290,MTS,60290,934
6639,MTS_60291,MTS,60291,932
6640,MTS_60292,MTS,60292,932
6641,MTS_60294,MTS,60294,932
6642,MTS_60295,MTS,60295,932
6643,MTS_60296,MTS,60296,932
6644,MTS_60297,MTS,60297,932
6645,MTS_60298,MTS,60298,932
6646,MTS_60299,MTS,60299,932
6647,MTS_60300,MTS,60300,932
6648,MTS_60301,MTS,60301,932
6649,MTS_60302,MTS,60302,932
6650,MTS_60303,MTS,60303,934
6651,MTS_60304,MTS,60304,934
6652,MTS_60305,MTS,60305,932
6653,MTS_60308,MTS,60308,906
6654,MTS_60309,MTS,60309,906
6655,MTS_60310,MTS,60310,906
6656,MTS_60311,MTS,60311,906
6657,MTS_60313,MTS,60313,906
6658,MTS_60314,MTS,60314,906
6659,MTS_60315,MTS,60315,906
6660,MTS_60317,MTS,60317,901
6661,MTS_60317,MTS,60317,904
6662,MTS_60327,MTS,60327,901
6663,MTS_60329,MTS,60329,934
6664,MTS_60341,MTS,60341,934
6665,MTS_60342,MTS,60342,934
6666,MTS_60348,MTS,60348,933
6667,MTS_60349,MTS,60349,933
6668,MTS_60351,MTS,60351,932
6669,MTS_60352,MTS,60352,933
6670,MTS_60353,MTS,60353,934
6671,MTS_60354,MTS,60354,932
6672,MTS_60355,MTS,60355,932
6673,MTS_60358,MTS,60358,932
6674,MTS_60359,MTS,60359,907
6675,MTS_60360,MTS,60360,907
6676,MTS_60361,MTS,60361,907
6677,MTS_60364,MTS,60364,907
6678,MTS_60365,MTS,60365,907
6679,MTS_60367,MTS,60367,907
6680,MTS_60368,MTS,60368,907
6681,MTS_60370,MTS,60370,901
6682,MTS_60370,MTS,60370,904
6683,MTS_60371,MTS,60371,901
6684,MTS_60371,MTS,60371,904
6685,MTS_60372,MTS,60372,901
6686,MTS_60372,MTS,60372,904
6687,MTS_60373,MTS,60373,901
6688,MTS_60373,MTS,60373,904
6689,MTS_60374,MTS,60374,901
6690,MTS_60374,MTS,60374,904
6691,MTS_60375,MTS,60375,901
6692,MTS_60375,MTS,60375,904
6693,MTS_60376,MTS,60376,901
6694,MTS_60376,MTS,60376,904
6695,MTS_60377,MTS,60377,901
6696,MTS_60377,MTS,60377,904
6697,MTS_60378,MTS,60378,904
6698,MTS_60381,MTS,60381,904
6699,MTS_60383,MTS,60383,901
6700,MTS_60384,MTS,60384,901
6701,MTS_60388,MTS,60388,901
6702,MTS_60389,MTS,60389,901
6703,MTS_60391,MTS,60391,901
6704,MTS_60392,MTS,60392,934
6705,MTS_60396,MTS,60396,901
6706,MTS_60397,MTS,60397,901
6707,MTS_60401,MTS,60401,934
6708,MTS_60408,MTS,60408,932
6709,MTS_60409,MTS,60409,932
6710,MTS_60411,MTS,60411,932
6711,MTS_60413,MTS,60413,932
6712,MTS_60414,MTS,60414,932
6713,MTS_60415,MTS,60415,932
6714,MTS_60416,MTS,60416,932
6715,MTS_60417,MTS,60417,933
6716,MTS_60418,MTS,60418,934
6717,MTS_60419,MTS,60419,933
6718,MTS_60420,MTS,60420,934
6719,MTS_60421,MTS,60421,932
6720,MTS_60422,MTS,60422,932
6721,MTS_60423,MTS,60423,932
6722,MTS_60424,MTS,60424,932
6723,MTS_60425,MTS,60425,933
6724,MTS_60426,MTS,60426,932
6725,MTS_60427,MTS,60427,933
6726,MTS_60430,MTS,60430,932
6727,MTS_60431,MTS,60431,901
6728,MTS_60431,MTS,60431,932
6729,MTS_60436,MTS,60436,907
6730,MTS_60439,MTS,60439,907
6731,MTS_60440,MTS,60440,907
6732,MTS_60441,MTS,60441,907
6733,MTS_60442,MTS,60442,901
6734,MTS_60442,MTS,60442,904
6735,MTS_60443,MTS,60443,934
6736,MTS_60444,MTS,60444,933
6737,MTS_60445,MTS,60445,705
6738,MTS_60445,MTS,60445,932
6739,MTS_60446,MTS,60446,934
6740,MTS_60451,MTS,60451,933
6741,MTS_60452,MTS,60452,934
6742,MTS_60454,MTS,60454,932
6743,MTS_60458,MTS,60458,932
6744,MTS_60459,MTS,60459,904
6745,MTS_60464,MTS,60464,901
6746,MTS_60464,MTS,60464,904
6747,MTS_60465,MTS,60465,901
6748,MTS_60466,MTS,60466,934
6749,MTS_60468,MTS,60468,901
6750,MTS_60469,MTS,60469,934
6751,MTS_60470,MTS,60470,934
6752,MTS_60471,MTS,60471,934
6753,MTS_60472,MTS,60472,934
6754,MTS_60473,MTS,60473,934
6755,MTS_60474,MTS,60474,934
6756,MTS_60478,MTS,60478,933
6757,MTS_60479,MTS,60479,933
6758,MTS_60480,MTS,60480,933
6759,MTS_60481,MTS,60481,933
6760,MTS_60482,MTS,60482,933
6761,MTS_60483,MTS,60483,933
6762,MTS_60499,MTS,60499,992
6763,MTS_60500,MTS,60500,992
6764,MTS_60501,MTS,60501,933
6765,MTS_60502,MTS,60502,933
6766,MTS_60504,MTS,60504,934
6767,MTS_60506,MTS,60506,932
6768,MTS_60507,MTS,60507,929
6769,MTS_60509,MTS,60509,933
6770,MTS_60515,MTS,60515,905
6771,MTS_60516,MTS,60516,905
6772,MTS_60517,MTS,60517,909
6773,MTS_60518,MTS,60518,909
6774,MTS_60519,MTS,60519,909
6775,MTS_60520,MTS,60520,909
6776,MTS_60522,MTS,60522,905
6777,MTS_60523,MTS,60523,905
6778,MTS_60524,MTS,60524,905
6779,MTS_60529,MTS,60529,909
6780,MTS_60535,MTS,60535,905
6781,MTS_60536,MTS,60536,905
6782,MTS_60537,MTS,60537,905
6783,MTS_60538,MTS,60538,909
6784,MTS_60539,MTS,60539,909
6785,MTS_60540,MTS,60540,909
6786,MTS_60541,MTS,60541,909
6787,MTS_60542,MTS,60542,905
6788,MTS_60543,MTS,60543,905
6789,MTS_60544,MTS,60544,905
6790,MTS_60546,MTS,60546,11
6791,MTS_60547,MTS,60547,945
6792,MTS_60555,MTS,60555,60
6793,MTS_60556,MTS,60556,60
6794,MTS_60565,MTS,60565,906
6795,MTS_60566,MTS,60566,906
6796,MTS_60567,MTS,60567,906
6797,MTS_60568,MTS,60568,906
6798,MTS_60569,MTS,60569,906
6799,MTS_60570,MTS,60570,906
6800,MTS_60571,MTS,60571,906
6801,MTS_60572,MTS,60572,906
6802,MTS_60573,MTS,60573,906
6803,MTS_60574,MTS,60574,906
6804,MTS_60574,MTS,60574,907
6805,MTS_60575,MTS,60575,906
6806,MTS_60577,MTS,60577,906
6807,MTS_60578,MTS,60578,906
6808,MTS_60579,MTS,60579,906
6809,MTS_60581,MTS,60581,906
